category,image_id,filename,class_label,behavior_description,severity_level,bounding_box_x,bounding_box_y,bounding_box_w,bounding_box_h,timestamp
no_seatbelt,1cfa2c5b-ef7b-4f34-8994-730118f29da3,q4EYEzGVCk,6,,1,1,1,1,1,2025-10-17T06:04:27.101Z
normal_driving,b58cb0ea-08af-4491-bdac-60f60056970c,qT2UnwAVKS,3,,5,1,1,1,1,2025-10-12T23:35:41.446Z
eyes_closed,d3f8311f-d188-4ae3-a8e6-c400bcb93306,qRe9JAYTr4,6,,3,1,1,1,1,2025-05-16T13:56:37.821Z
drowsy_eyes,5fd528bc-9185-48b4-b05e-aae87d807def,XOSMUzG24q,5,,1,1,1,1,1,2025-06-21T22:27:29.657Z
yawning,0be7ecc7-bfe5-4c1d-90ac-b3734fe0734c,QbBgV3SsfK,6,,3,1,1,1,1,2026-01-01T19:26:11.903Z
phone_use,1dba482d-b634-44e8-8310-be7bedf8465d,OE3yx3KeUs,3,,2,1,1,1,1,2025-11-19T20:40:24.796Z
phone_scroll,be8a7c71-c607-4739-b196-ec9c40f35b53,vCiKHTljRg,7,,5,1,1,1,1,2025-07-25T16:41:00.983Z
drinking,6e2a3410-9f5b-4e31-9b0d-e33f4a312ee3,UDezvsyxPh,5,,2,1,1,1,1,2025-08-07T13:59:29.263Z
head_turned,7495af39-f057-42b7-8ba7-fccec75be692,ZwDnlJgkoR,8,,1,1,1,1,1,2025-04-12T21:38:41.312Z
no_seatbelt,46c2228d-d449-43f0-8a32-2c6ebbe42a75,JPQ2s3eY9I,5,,3,1,1,1,1,2025-09-21T15:48:13.507Z
normal_driving,be85d152-80fb-40be-b84d-1eac85c4d369,iK3W2lGuLv,7,,1,1,1,1,1,2025-06-26T23:47:33.407Z
eyes_closed,92911874-4ffa-4db3-b4e8-0670d5148b63,Xjk5YimrVF,4,,2,1,1,1,1,2025-07-12T04:43:54.023Z
drowsy_eyes,e94a44f8-8fdb-4641-b40b-f0bed14ec2ed,X1i0No9Rjb,6,,1,1,1,1,1,2025-05-06T01:12:05.198Z
yawning,1cd254d6-9100-44ae-9d82-c4f5f681560e,rHN7Wf2oUc,5,,3,1,1,1,1,2025-04-01T04:06:17.858Z
phone_use,845f4a0a-a56d-4cdf-b3f8-ef637f9c6f8f,0Jv5IAnxK6,1,,5,1,1,1,1,2025-11-10T12:57:10.704Z
phone_scroll,b91f258e-aa2d-4c54-9e64-658837511c51,rV9eRiAJ4D,6,,4,1,1,1,1,2025-06-22T17:39:22.071Z
drinking,4db96732-689d-4ccc-8c34-f3a41228499e,kjC9HA4GH4,1,,2,1,1,1,1,2025-10-21T20:08:35.078Z
head_turned,8893d33b-3f24-42d3-aa16-4e0aedac5be3,9hL5y7aLVD,3,,2,1,1,1,1,2025-08-09T03:28:35.224Z
no_seatbelt,ade1cdbf-eca8-444b-999b-cde49d0be613,yheAJHu9QM,2,,2,1,1,1,1,2026-01-19T01:14:01.860Z
normal_driving,4dd585e8-bf94-43ac-9b87-5f8e7c4cda90,kdkzT9ODSf,1,,2,1,1,1,1,2025-06-14T16:20:36.257Z
eyes_closed,40f86dbb-59fa-41ef-86ce-3c2e5a4edb00,yjyUtybn3Y,8,,1,1,1,1,1,2025-09-23T13:53:28.679Z
drowsy_eyes,af3f1077-e13f-44c1-95c5-1ff6884fb772,OMHAmHpRk0,6,,2,1,1,1,1,2025-08-18T20:36:51.206Z
yawning,7fb08fc7-b602-4a5b-ae6b-01d64029f1f9,zXXPE9227E,8,,1,1,1,1,1,2025-10-24T01:15:27.725Z
phone_use,194c7934-a814-4df0-b73e-649cc3d856c5,ZMjTApg70l,2,,5,1,1,1,1,2025-06-10T18:09:11.169Z
phone_scroll,e11f7c49-42cb-4226-994c-ee583f3f2679,xRA2aKzt34,1,,4,1,1,1,1,2025-02-07T05:29:00.988Z
drinking,152351cc-00cb-4ab4-9275-fedbf61cc7e4,MBkStKxrlP,5,,3,1,1,1,1,2025-12-05T22:09:55.157Z
head_turned,c4c894d1-7301-4cef-9133-9df948c9ed14,sHtl1OIe2G,6,,2,1,1,1,1,2025-09-04T17:55:29.646Z
no_seatbelt,de96803e-d8c6-4df2-bcdf-b2c5b2bcb889,gElBfykscC,7,,3,1,1,1,1,2025-05-23T22:32:25.560Z
normal_driving,cf00418c-d7f8-48f7-a8fa-2d58e0664dce,aGTeQHCzUh,5,,4,1,1,1,1,2025-11-04T11:37:16.039Z
eyes_closed,799b55c9-be3e-462a-bccb-605e6370e049,bOqWl7YdJb,4,,2,1,1,1,1,2025-06-23T07:46:53.364Z
drowsy_eyes,939412e1-f2a1-4927-9e93-4f07fc80b5c9,8b6ofeaCgD,8,,5,1,1,1,1,2025-01-26T17:56:47.436Z
yawning,f2856c20-2ce1-458b-8336-fd85dbfffd96,er2cVh4wFc,8,,5,1,1,1,1,2025-06-20T10:20:15.251Z
phone_use,8b56904b-9eda-4ccc-9164-a2b7c45bd9f7,IfURiHGFzN,3,,4,1,1,1,1,2025-02-01T19:43:03.348Z
phone_scroll,d47b5b88-d989-4c3c-baae-f3e28ca1137f,EeLaBPi9tW,5,,3,1,1,1,1,2025-10-19T08:37:53.921Z
drinking,ffebd6c9-aa7a-4b12-97a0-869fe8347273,h8oDL9YtR2,7,,1,1,1,1,1,2025-08-18T04:07:40.973Z
head_turned,4d7b4ffa-d5f9-4a1c-813f-8b06f8259097,ikhwAn0NgB,7,,5,1,1,1,1,2025-07-30T14:01:27.364Z
no_seatbelt,c848083a-f039-4095-ae94-b30900c60b35,x3fV8WByLw,3,,3,1,1,1,1,2025-08-25T15:50:37.771Z
normal_driving,c46487b1-2afd-4aaf-8fe0-a65bcfb97e0c,pTlYRWKnst,3,,1,1,1,1,1,2025-12-10T17:21:25.923Z
eyes_closed,4d4c66ff-b1ee-4bfb-9857-2e56c1964291,ndA9YsIllT,2,,1,1,1,1,1,2025-10-19T18:27:39.431Z
drowsy_eyes,498a00e7-cbef-4df9-86b5-33c46afebd0c,IMizvCXpHZ,4,,5,1,1,1,1,2025-11-26T08:32:58.741Z
yawning,6379a594-c997-4093-88e0-4f995bf1797d,q3Nipf2Fmd,1,,1,1,1,1,1,2025-11-10T08:34:49.180Z
phone_use,fddac11b-d8c8-4dc3-8681-99ff9edfb859,gVpzOuoZr6,5,,4,1,1,1,1,2025-02-21T13:50:45.013Z
phone_scroll,f1431418-9cf8-457e-971b-ebc3b02d81e9,liEcXKWWFg,2,,2,1,1,1,1,2025-07-02T11:56:14.688Z
drinking,ca97e0b8-69e6-404a-bcb7-f18f9499c4b2,KchibYeIuV,5,,5,1,1,1,1,2025-08-17T22:46:16.385Z
head_turned,f86b3558-ec88-433a-abee-3d8ecd531f9c,MZHcKnWg3M,8,,5,1,1,1,1,2025-08-16T01:24:32.179Z
no_seatbelt,6e904692-ddfc-4123-b2e7-8d6d4ed4ab77,yPmyf9rcHv,4,,2,1,1,1,1,2025-09-24T04:23:25.438Z
normal_driving,d3a53718-4da2-4048-9859-267e1449c70e,LCoTC6W0VX,3,,2,1,1,1,1,2025-09-25T22:49:51.842Z
eyes_closed,2bd0f901-43a9-4bf1-99cf-b46091e05f71,VjlvaA1MoP,2,,4,1,1,1,1,2025-05-15T00:36:06.348Z
drowsy_eyes,a4c78c85-c40c-4599-a697-8b3ef7a7df8f,k3O3k2ENRI,8,,2,1,1,1,1,2025-10-16T10:08:24.729Z
yawning,7464565f-41b9-4858-96ec-1c82678c9c07,16uZ5U6G6q,8,,1,1,1,1,1,2026-01-23T14:06:38.920Z
phone_use,06cb47ef-94e1-437f-bfe9-6f0f5e8d2fdd,08DJskOe1K,8,,5,1,1,1,1,2025-01-27T13:05:25.457Z
phone_scroll,9f5abbee-5c99-404c-942e-5f0d3f25975b,pa9DS0aUhM,3,,2,1,1,1,1,2025-02-15T05:36:27.730Z
drinking,4d2ce4cc-a667-42a5-8dcb-4c38061216b1,KAZq5dLFDd,2,,4,1,1,1,1,2025-12-30T05:32:14.689Z
head_turned,de647adc-c2af-4111-b669-5c59915e3d81,xXyuKU2LP1,6,,5,1,1,1,1,2026-01-25T10:53:47.058Z
no_seatbelt,ce114c32-5b61-4d36-9bd0-3ef493352ef6,9J4RJMKPgj,7,,5,1,1,1,1,2025-11-20T10:05:00.135Z
normal_driving,830377f3-f2e2-4198-a3d2-350af39943a7,aP5zTo0VYT,7,,5,1,1,1,1,2025-12-13T02:41:31.844Z
eyes_closed,6a4551bb-b1ad-4d68-855d-71cc2eae38e3,SSs4J1Tht8,5,,1,1,1,1,1,2025-02-06T01:07:03.050Z
drowsy_eyes,38c9efa1-66bf-430c-97af-20c9636a1363,BId6S5PO4R,6,,1,1,1,1,1,2025-12-20T03:41:09.195Z
yawning,1912be9e-061c-4616-8e31-a21ce9977a3d,vdDayvDBCi,2,,3,1,1,1,1,2025-10-26T14:28:25.008Z
phone_use,912af2f3-77dc-421b-82d6-60335529d671,ELYgqJ7BS3,3,,3,1,1,1,1,2025-04-07T13:34:41.896Z
phone_scroll,442122be-1120-419e-b38b-7d5c3a5e73da,Hy60dSTfMn,7,,4,1,1,1,1,2025-10-23T12:15:00.693Z
drinking,cbd920d8-f3c3-4961-aa70-e54c3458ba1e,a2GtH4wf3j,1,,3,1,1,1,1,2025-05-13T11:07:13.237Z
head_turned,4ada08d5-092e-43a4-aec4-c8a86111e59c,kisCnjjCF4,8,,1,1,1,1,1,2025-04-27T14:48:52.087Z
no_seatbelt,2521a91d-1df4-429a-adb9-44f7011e0ede,erBfYu7dGu,6,,4,1,1,1,1,2025-12-08T12:41:34.586Z
normal_driving,2ad09f9a-f2b8-46de-bd55-d2b91815ccc7,sFClr5DgyN,3,,5,1,1,1,1,2025-09-21T03:40:52.847Z
eyes_closed,eb9e3c8d-183a-41a4-b385-651f94131149,pLgGnj7Bih,5,,3,1,1,1,1,2025-10-30T10:08:42.425Z
drowsy_eyes,36b7d40c-13ca-4fd0-8b56-0ddf38ebd700,h6XAQeq2Ux,2,,1,1,1,1,1,2025-08-29T20:25:06.869Z
yawning,e5175b50-16e9-4e2a-9406-377d50584936,zcAVGUFw82,4,,1,1,1,1,1,2025-04-24T11:16:56.721Z
phone_use,b351b798-a2fb-4123-999c-5c51e64a78f2,GTH56p6A6M,2,,4,1,1,1,1,2026-01-09T10:46:40.125Z
phone_scroll,786159f1-c215-4f23-a213-2d5154ca62e1,MMOKrlZvjZ,1,,1,1,1,1,1,2025-09-21T13:04:37.038Z
drinking,5ac67ab9-dce9-49c4-8244-8f3856ba13ab,co3LgaVfTa,2,,3,1,1,1,1,2025-10-06T16:27:40.505Z
head_turned,72a9de96-34e2-4499-bca6-bf1befeaa3ad,SUtlujjTYr,3,,5,1,1,1,1,2025-04-03T20:36:07.999Z
no_seatbelt,c484d471-e696-49c8-b204-1dd1581198f5,nnecqDV8iV,4,,2,1,1,1,1,2025-10-21T18:49:40.364Z
normal_driving,cd23bfa4-6fb4-4836-81f3-a268bcc4fe0e,D69AYSgxSB,8,,3,1,1,1,1,2026-01-15T18:25:13.571Z
eyes_closed,fd83f647-e492-4e91-a438-724a72f3daaa,nlAXfSXfYR,1,,5,1,1,1,1,2025-06-28T17:02:53.558Z
drowsy_eyes,7af76dce-95e0-4a7d-92a7-63740274b49f,Hwob3csYfX,7,,4,1,1,1,1,2025-03-16T09:22:56.913Z
yawning,ee2bb0f6-03cc-4321-8976-33f903264b04,yQqFqGfta6,4,,2,1,1,1,1,2025-05-04T23:25:31.583Z
phone_use,d4f3f806-7427-4ea2-91bb-be93d07e7ccc,205PA4BOtX,2,,1,1,1,1,1,2025-03-09T00:23:57.160Z
phone_scroll,80ba115b-35aa-4614-aff7-bf5357c9b24d,2US3duaKQ5,6,,4,1,1,1,1,2025-11-15T23:00:48.463Z
drinking,34dc04a2-3c02-41ec-bff9-69a10d42007a,c6htpQ4XOj,5,,3,1,1,1,1,2025-07-07T08:47:07.634Z
head_turned,c4147048-f9a8-4b4d-822c-1a19774fb7c6,1fsHMZWEEZ,5,,5,1,1,1,1,2025-10-21T03:36:44.912Z
no_seatbelt,83e082c6-24d9-4d70-b6ef-63388836a499,ZMJad01L3Q,5,,2,1,1,1,1,2025-07-27T01:52:01.265Z
normal_driving,ec200cac-3784-4126-b08e-f15ba39593cc,aMyDiPOZa2,1,,5,1,1,1,1,2025-07-01T21:49:10.425Z
eyes_closed,13873337-b2f7-47cd-9a9b-38e8ae86b74e,3wvhypR9GE,6,,2,1,1,1,1,2025-08-08T09:04:52.083Z
drowsy_eyes,e221ee1e-47af-42ef-801e-fe1457f52c39,fG5miu4HIA,2,,1,1,1,1,1,2025-10-12T04:06:13.420Z
yawning,1b392ddc-bf8c-41db-b646-ca395f8f50ce,MFQ0rVQaj6,3,,4,1,1,1,1,2025-04-13T22:31:09.658Z
phone_use,6bceab68-749d-4b10-a004-1d3da31acc7b,pZsYnt1Iz6,1,,2,1,1,1,1,2025-12-12T12:19:20.120Z
phone_scroll,5ca5d266-d104-4d74-bcb5-75951ad2ffe8,Gyb9QaKChN,5,,1,1,1,1,1,2025-10-27T06:28:29.793Z
drinking,57838b46-90ba-4fea-b961-e1c92a477b91,Rwgh9gDT2J,5,,2,1,1,1,1,2025-01-27T08:16:54.588Z
head_turned,fc5b3d06-949b-4182-913f-14a1ac1b68fe,8p4G1TznqX,1,,4,1,1,1,1,2025-07-19T23:43:39.465Z
no_seatbelt,fa0cf12c-ebfb-4310-928d-99e9923e8423,1Oyq8hKpOl,2,,1,1,1,1,1,2025-11-15T08:25:11.196Z
normal_driving,d7c980e9-eb4a-4883-9360-a959a4e6ac87,3Pf1gUnSvH,6,,2,1,1,1,1,2025-05-31T08:01:17.499Z
eyes_closed,009f58a7-9bc1-42e6-8cda-5efba5d3e5a6,xm2W7v3LIR,4,,1,1,1,1,1,2025-09-11T22:32:35.448Z
drowsy_eyes,918ca72c-f93c-4e7b-b4c2-2323ea742d25,mqX1d0dzdf,8,,3,1,1,1,1,2025-11-19T23:32:04.431Z
yawning,b008de63-2415-4e4c-b69b-539518043abd,pT9tjA2csK,8,,3,1,1,1,1,2025-02-02T04:28:14.273Z
phone_use,1346b56f-f13e-4c53-8bdf-f877b3090e95,EZ3KulHvNo,7,,2,1,1,1,1,2025-04-06T05:07:10.349Z
phone_scroll,4555fb6d-7dbd-4ba7-930c-48669b7b58d8,VUcF1G1xbS,8,,5,1,1,1,1,2025-11-04T20:10:14.309Z
drinking,1a9301e5-8a8d-4d55-8ff0-576a17d69f0b,lEaAro82Ae,4,,1,1,1,1,1,2025-08-19T00:20:35.579Z
head_turned,05d575de-9dde-4b25-b404-49a44b0a6712,LnGwRlUkah,4,,3,1,1,1,1,2026-01-25T02:10:33.486Z
no_seatbelt,a0ba372b-4f57-4e23-8878-21ebbbc2d7b6,ddLjFHS1Q1,4,,2,1,1,1,1,2025-11-17T03:34:49.212Z
normal_driving,a67d1566-4c9c-4671-895d-b27384077b7c,3s5o2yFeAf,5,,4,1,1,1,1,2025-05-03T14:31:53.983Z
eyes_closed,1860ded9-7805-4595-bcba-9ce71057ac23,CZc0tysWy0,4,,3,1,1,1,1,2025-10-20T08:49:22.082Z
drowsy_eyes,00a20ec4-83fc-4baa-a860-724a1c56504b,xRieAlRkzA,8,,3,1,1,1,1,2025-12-22T14:05:23.212Z
yawning,18169526-5852-49f7-807d-f6a341141db8,gO7PBHrvgJ,6,,1,1,1,1,1,2025-07-25T14:24:29.810Z
phone_use,ed562105-0ba7-4ec7-80b6-99fca622241b,H3pMKKcB1r,3,,5,1,1,1,1,2025-05-19T23:07:53.626Z
phone_scroll,728bfe50-d521-4be1-8cf8-9798bd4d2d15,2qzysx4suQ,3,,4,1,1,1,1,2026-01-05T15:28:24.140Z
drinking,dace03ae-9b6a-4a74-8c13-38d5109195d2,O7rKMPOzFt,6,,1,1,1,1,1,2026-01-15T15:35:04.671Z
head_turned,a3fb84ba-e26a-4f73-b877-d264656c3c10,DZNAOqWOFu,8,,2,1,1,1,1,2025-03-27T00:48:57.941Z
no_seatbelt,ad214527-bdb5-430a-a839-8b11f93baf31,sf9SlvWZ9T,5,,5,1,1,1,1,2026-01-11T00:41:43.472Z
normal_driving,4c77f6fc-0ebc-4d19-b55b-53f39c1f65ac,DPbwrLwCPU,7,,5,1,1,1,1,2025-09-04T16:51:15.973Z
eyes_closed,de06d017-c942-40cd-8d13-de1c860c80b3,vXWBtWl8XD,2,,5,1,1,1,1,2025-06-30T23:28:59.163Z
drowsy_eyes,4bf25b08-4759-4b0e-b3c6-8f359026d1a1,HUyCLws0pl,1,,3,1,1,1,1,2025-09-29T18:49:58.637Z
yawning,2b15af2c-1620-4d70-8784-7cebb4fc858c,gpU0rdJKiy,1,,5,1,1,1,1,2025-05-21T15:25:09.988Z
phone_use,5e10156f-16ff-4112-b6cd-c1073b2948ec,8oTWx4dMlt,8,,4,1,1,1,1,2025-12-19T15:56:50.608Z
phone_scroll,6893171d-b013-4b91-85c1-52b355c3c3b8,zL5gaQAZGy,3,,1,1,1,1,1,2025-10-28T20:48:20.945Z
drinking,2150ff4b-832b-4b03-a908-1bdea2d33b48,2r1pZEXHhe,8,,2,1,1,1,1,2025-12-19T13:40:26.921Z
head_turned,f21cd194-4d37-42e5-a74f-cd4070020a31,XAhARpbQn6,8,,5,1,1,1,1,2025-04-01T23:05:30.866Z
no_seatbelt,300de985-f62b-43a5-aa82-c516790e281e,Qmn5gOQhcg,5,,2,1,1,1,1,2025-07-16T09:29:00.251Z
normal_driving,9d3dc651-f5bf-46c9-aa7b-38c5e00c2477,wi782rbtsX,2,,4,1,1,1,1,2026-01-14T19:41:29.611Z
eyes_closed,8990f3ea-0948-495d-9360-8372f785cf65,88cixlfUul,2,,1,1,1,1,1,2025-11-03T21:04:09.144Z
drowsy_eyes,edee7304-b304-4388-bbf0-12bf1a095a63,gPStSSSsMS,4,,2,1,1,1,1,2025-02-04T05:42:36.927Z
yawning,efeece97-4d9f-49db-9228-cee3f9d89b96,VnSFWgQXX2,3,,4,1,1,1,1,2025-12-25T21:25:33.942Z
phone_use,bee4bc9e-ae3f-4c87-acec-5275d092e232,B4BuRCugvR,2,,4,1,1,1,1,2025-03-27T05:01:10.483Z
phone_scroll,dd122179-0370-4a4c-b9d2-039fa729a5c6,MiC8JnqzJi,6,,2,1,1,1,1,2025-08-21T11:02:22.268Z
drinking,10585810-5bb5-4eb1-aa5c-7140f7e4e012,tLnMXzsb56,6,,1,1,1,1,1,2025-08-25T07:57:53.722Z
head_turned,397fb62f-7cce-45ec-91ef-3353371fb7a0,grcOlxixjR,8,,2,1,1,1,1,2025-05-28T12:40:24.824Z
no_seatbelt,eccaa092-6c30-439f-996e-19c2aa7fdb32,VpZxlHTsPM,3,,4,1,1,1,1,2025-11-21T20:58:45.344Z
normal_driving,dce0c594-96f5-4853-9394-6bc10c90124c,DVWBkalcsF,4,,5,1,1,1,1,2026-01-07T01:34:18.170Z
eyes_closed,10fae3ba-80ef-4c6b-823b-b9711a9dee86,ugcCTkyFMQ,8,,3,1,1,1,1,2026-01-20T04:21:41.777Z
drowsy_eyes,6fcb9430-abe1-4edb-b69b-593b132efdc0,BoGrG78b8p,4,,2,1,1,1,1,2025-01-29T15:27:12.989Z
yawning,4774afbf-a80b-45d8-81d7-98ff0a475875,AMx4p3ebMa,3,,1,1,1,1,1,2025-02-13T15:29:23.518Z
phone_use,9d1bc2b7-3d9f-41a0-8726-58d1ae47c9fb,v7CkBqlDVx,4,,5,1,1,1,1,2025-12-21T17:02:28.841Z
phone_scroll,57463ce6-a503-4b9a-9a2e-6294b2747423,P01iLNbMeA,2,,2,1,1,1,1,2025-02-26T01:17:53.498Z
drinking,c9c236c6-5d1c-4904-8411-25f052a0f9bb,Uf7RfTDL6E,6,,3,1,1,1,1,2025-10-13T13:41:35.177Z
head_turned,42db8c35-29b2-45ae-a003-44195821301f,lj0HrUeoFO,5,,1,1,1,1,1,2025-06-16T23:01:32.221Z
no_seatbelt,5b076fce-c761-41fe-9461-32010462169f,56wpu0qG30,5,,1,1,1,1,1,2026-01-20T12:44:53.530Z
normal_driving,87e0251a-5522-430f-8748-bddb71e37a3d,1GzFLzHN7a,1,,3,1,1,1,1,2025-09-14T17:50:59.940Z
eyes_closed,450c70c2-600e-402d-8e07-4111304ea3c9,Bq8VWXwqsh,3,,1,1,1,1,1,2025-12-13T09:45:24.431Z
drowsy_eyes,0e952c7d-bb43-4429-84b1-91bb6637da87,FyHkDIQ0Jo,2,,3,1,1,1,1,2025-08-20T17:12:34.663Z
yawning,d9ebe09d-5288-43a3-b15c-22ea2fe85569,zxzOjetgke,4,,1,1,1,1,1,2025-09-20T19:51:00.773Z
phone_use,6acfce64-145c-407a-bfea-8ca79c516538,GdgnXSq2PP,5,,2,1,1,1,1,2025-03-10T16:11:51.062Z
phone_scroll,77481dd2-c356-4000-b954-57df486610df,twjKqOzeOP,1,,5,1,1,1,1,2025-11-06T19:06:08.989Z
drinking,ef160571-5cae-4ef8-8c55-d59f05e4cbaa,P7EwGSTRzF,7,,4,1,1,1,1,2025-06-23T14:59:18.119Z
head_turned,55fad3eb-5557-4ba1-a399-ebc933550914,2LtsNDP7Ux,7,,2,1,1,1,1,2025-04-07T06:40:51.313Z
no_seatbelt,ad2d1de9-6645-445e-89b4-703e16cfc68e,5xmDZ1i2C1,8,,5,1,1,1,1,2025-11-04T23:49:44.689Z
normal_driving,55c2bba0-24cf-4a81-93db-be3c10b312b7,M2bA05OS3C,5,,5,1,1,1,1,2025-08-18T17:36:41.241Z
eyes_closed,e9227f20-e272-4bae-856d-4e07529ed16d,6KXEmMxja2,6,,4,1,1,1,1,2025-11-12T13:10:40.921Z
drowsy_eyes,5355a5a9-73de-496f-921a-82116fa89bbe,EUGBUGLJhJ,6,,5,1,1,1,1,2025-02-16T08:29:13.161Z
yawning,63e9dff0-11b3-40f1-8d40-45ca5dd33928,prKSzMrMtD,1,,1,1,1,1,1,2025-04-27T04:13:48.918Z
phone_use,d2701591-9206-467a-8c34-8c2ea75fcf1d,ij7jZwlcD7,1,,1,1,1,1,1,2025-04-21T12:15:24.655Z
phone_scroll,e1e39a07-a752-4687-9c58-70a6f0ff9d84,VuJrKSA4Nx,2,,2,1,1,1,1,2026-01-23T08:16:11.417Z
drinking,db3f59f1-8545-43b9-9fb2-18cff3abb85f,apEdUFRPJm,5,,4,1,1,1,1,2025-05-09T16:44:16.069Z
head_turned,52f51c82-2f37-4449-8662-e0f5dbe2a4e5,gwlgEuHqcK,5,,3,1,1,1,1,2025-09-20T15:34:11.924Z
no_seatbelt,7f72dc37-f7d7-4fdd-8f4a-b8bae9590464,FDtcgiPq9k,6,,4,1,1,1,1,2025-03-03T16:22:01.972Z
normal_driving,91607bea-cd5d-4a53-9345-47e63a8b48ee,6uHDUPqSpw,1,,4,1,1,1,1,2025-02-25T10:12:35.567Z
eyes_closed,f429bc66-0854-4d32-b963-7cbb294f4d82,Wng2hhqIsv,5,,4,1,1,1,1,2025-02-08T09:42:26.915Z
drowsy_eyes,81b0da29-88cb-422b-a8a1-17f28186a339,SP67DDC97T,7,,3,1,1,1,1,2025-03-11T13:59:24.744Z
yawning,004f4255-1fdf-432e-9a29-830a792790aa,zwMEQfdswY,3,,3,1,1,1,1,2025-02-28T19:40:07.869Z
phone_use,3a3b3fab-aae1-41d0-8d65-c1da8bc7a509,JErECjPwHc,6,,3,1,1,1,1,2025-10-23T01:59:15.077Z
phone_scroll,b1358d5a-d2a1-4888-91e4-4c8111d57db1,U0IKa37J3E,2,,5,1,1,1,1,2025-11-20T01:00:34.423Z
drinking,d30f2e4e-4e7e-416e-a221-7897a6d48526,yhLAq5DTVW,1,,2,1,1,1,1,2025-03-13T02:42:36.560Z
head_turned,c1864678-a5ba-4b70-82ce-0f6afb49f204,GuSMgfOD0n,4,,5,1,1,1,1,2025-12-15T20:52:02.823Z
no_seatbelt,a20d6c55-d0da-499a-a8cc-91c8ac4aad88,W1RNibavNB,8,,5,1,1,1,1,2025-02-25T04:51:06.014Z
normal_driving,0fa4b7df-67fa-4919-be0f-19f1d0aee008,Hvjz16FIbM,4,,2,1,1,1,1,2025-10-13T22:39:36.377Z
eyes_closed,fbace659-a514-4e76-a0cf-dfdb238a1501,lix4MqeiV3,1,,3,1,1,1,1,2025-03-13T02:39:24.295Z
drowsy_eyes,ac722adf-6d53-4476-8827-38bcde83c1d9,VjoDBGG4c0,8,,2,1,1,1,1,2025-10-31T01:56:56.138Z
yawning,8a3d1eb0-5335-4c24-bd35-8791c0ef6ecb,yoDCm6POTe,1,,3,1,1,1,1,2025-11-02T23:20:27.134Z
phone_use,a7554abc-cac6-47ee-aad7-dabd3290609e,larNQNR31k,7,,2,1,1,1,1,2025-11-25T06:13:53.823Z
phone_scroll,75758a89-405d-464b-a421-467bea247383,iDkHG5ZWvp,7,,5,1,1,1,1,2025-03-09T11:01:35.195Z
drinking,318dfca8-beb1-4ed9-9d9d-6dc4296184b4,qP81VZm7GJ,5,,4,1,1,1,1,2025-07-23T23:34:10.939Z
head_turned,5b783270-3c57-4879-b063-3e4e19239e07,Hka4pPLvNB,1,,4,1,1,1,1,2025-07-09T19:49:07.047Z
no_seatbelt,164df1e3-b3c6-4aeb-8767-6e21d198af2a,69q8klQ8Ws,5,,4,1,1,1,1,2025-07-19T13:35:38.089Z
normal_driving,c67b3ec0-46f3-4d67-8bc7-8e7e50517409,v4JDuVoCuE,8,,4,1,1,1,1,2025-10-18T13:03:13.250Z
eyes_closed,a82b8012-4b98-49dc-be78-1e6edbcd93ab,GDT4k7kfCP,7,,1,1,1,1,1,2025-08-25T06:52:20.482Z
drowsy_eyes,c88280e6-15bc-466a-bff7-939ea21826be,fPdfkQufBJ,5,,4,1,1,1,1,2025-04-08T15:56:32.600Z
yawning,14c1533e-0824-4ff9-a6c5-32553dedebd9,AC9CPY8Gw1,8,,2,1,1,1,1,2025-07-18T16:27:18.979Z
phone_use,b39f2752-64cb-466d-8808-af378fd81bb2,Kb3CI52JYI,1,,3,1,1,1,1,2026-01-23T15:12:17.098Z
phone_scroll,18c4f5c1-870b-439d-8a13-76ca6727218f,o5kIFfdI9A,8,,5,1,1,1,1,2025-10-10T23:34:47.618Z
drinking,21ac93bd-ec02-4747-bf66-cdc843a5b62f,II4E48Omm5,4,,5,1,1,1,1,2025-05-27T16:34:07.908Z
head_turned,f94bf587-13a9-42f6-95e6-fe725dab0716,DRPi9NMWhl,1,,3,1,1,1,1,2025-03-23T13:40:18.635Z
no_seatbelt,a8e906bc-2266-432f-95ab-b4385d1eaea4,DwCXEhPnaW,1,,4,1,1,1,1,2025-12-19T09:58:13.422Z
normal_driving,af78e77f-230d-4f1b-b840-71e086f43490,YxLkVSzt4B,8,,1,1,1,1,1,2025-07-03T15:52:20.573Z
eyes_closed,52806de1-cfb1-4ee4-8ac6-19e95a3a9498,zdaW6elljB,3,,4,1,1,1,1,2025-02-28T06:25:22.550Z
drowsy_eyes,10972e9e-1c66-470d-ab41-033b2737cde9,6glBZQMYfG,8,,2,1,1,1,1,2025-06-07T11:21:36.969Z
yawning,64b25f86-2e55-4868-b221-30cab1c68f0c,I7YB3ujfOd,7,,5,1,1,1,1,2025-09-01T11:42:15.134Z
phone_use,0db97682-d5b9-4c68-b801-b036097221de,SV1VAtXX1M,4,,1,1,1,1,1,2025-07-25T06:20:35.325Z
phone_scroll,71335faf-49ba-4b5e-9542-ac0ece71b633,UA5h3dBIgt,7,,1,1,1,1,1,2025-11-22T21:44:13.358Z
drinking,cc9af324-3645-4d98-82bd-3652d71227e5,s9AjDeXrGF,4,,2,1,1,1,1,2025-10-06T17:40:12.832Z
head_turned,6e11551e-7a76-4482-83bc-f0665c9cc986,GdEyKBdiIv,6,,5,1,1,1,1,2025-01-30T04:16:34.319Z
